date,pageview,month-day,year,month_name,month_num,day,z_score
2025-06-03,277236,06-03,2025,June,6,3,-0.009403791860257865
2023-06-04,270922,06-04,2023,June,6,4,-0.8153996644854222
2024-06-04,1541484,06-04,2024,June,6,4,2.9656302502838714
2025-06-04,277207,06-04,2025,June,6,4,-0.009558154738102934
2023-06-05,354621,06-05,2023,June,6,5,-0.49755198650409077
2024-06-05,1003358,06-05,2024,June,6,5,1.447152325045618
2025-06-05,277093,06-05,2025,June,6,5,-0.01016496053376976
2023-06-06,337862,06-06,2023,June,6,6,-0.5611944342667777
2024-06-06,790272,06-06,2024,June,6,6,0.8458686346509551
2025-06-06,254756,06-06,2025,June,6,6,-0.12906163647947033
2023-06-07,367195,06-07,2023,June,6,7,-0.4498021125159038
2024-06-07,700994,06-07,2024,June,6,7,0.5939449732604615
2025-06-07,212229,06-07,2025,June,6,7,-0.35542681255247965
2023-06-08,349920,06-08,2023,June,6,8,-0.5154040747511456
2024-06-08,557980,06-08,2024,June,6,8,0.19038966836899832
2025-06-08,309322,06-08,2025,June,6,8,0.16138542533066969
2023-06-09,373428,06-09,2023,June,6,9,-0.4261322409898684
2024-06-09,551034,06-09,2024,June,6,9,0.17078952329385808
2025-06-09,678211,06-09,2025,June,6,9,2.124929137240664
2023-06-10,271518,06-10,2023,June,6,10,-0.8131363493194481
2024-06-10,616412,06-10,2024,June,6,10,0.355272432122323
2025-06-10,606238,06-10,2025,June,6,10,1.7418270887184852
2023-06-11,280684,06-11,2023,June,6,11,-0.7783283848709256
2024-06-11,629054,06-11,2024,June,6,11,0.390945486259945
2025-06-11,399871,06-11,2025,June,6,11,0.6433648813994006
2023-06-12,342744,06-12,2023,June,6,12,-0.5426549969508616
2024-06-12,577128,06-12,2024,June,6,12,0.2444212805053048
2025-06-12,283124,06-12,2025,June,6,12,0.021937195200147964
2023-06-13,425403,06-13,2023,June,6,13,-0.22875672798398178
2024-06-13,577692,06-13,2024,June,6,13,0.24601276939421626
2025-06-13,243328,06-13,2025,June,6,13,-0.18989125606614116
2023-06-14,473321,06-14,2023,June,6,14,-0.04678770764312416
2024-06-14,548842,06-14,2024,June,6,14,0.1646041622220603
2025-06-14,302963,06-14,2025,June,6,14,0.12753737221974568
2023-06-15,362628,06-15,2023,June,6,15,-0.4671453346014812
2024-06-15,407222,06-15,2024,June,6,15,-0.2350175690680862
2025-06-15,309463,06-15,2025,June,6,15,0.16213594828846814
2023-06-16,284473,06-16,2023,June,6,16,-0.7639396245288514
2024-06-16,417792,06-16,2024,June,6,16,-0.20519126134504675
2025-06-16,234296,06-16,2025,June,6,16,-0.23796730822809523
2023-06-17,232106,06-17,2023,June,6,17,-0.9628037609324929
2024-06-17,510076,06-17,2024,June,6,17,0.05521469720868776
2025-06-17,241941,06-17,2025,June,6,17,-0.19727405991342087
2023-06-18,240622,06-18,2023,June,6,18,-0.9304641771180027
2024-06-18,524998,06-18,2024,June,6,18,0.09732142983339873
2025-06-18,217846,06-18,2025,June,6,18,-0.3255283199712467
2023-06-19,475567,06-19,2023,June,6,19,-0.038258503175375796
2024-06-19,544252,06-19,2024,June,6,19,0.15165215158357864
2025-06-19,201231,06-19,2025,June,6,19,-0.41396760326075804
2023-06-20,300666,06-20,2023,June,6,20,-0.7024465666721065
2024-06-20,543936,06-20,2024,June,6,20,0.1507604663195786
2025-06-20,185908,06-20,2025,June,6,20,-0.4955297541993787
2023-06-21,315833,06-21,2023,June,6,21,-0.6448497527084647
2024-06-21,460226,06-21,2024,June,6,21,-0.08545147497612939
2025-06-21,175333,06-21,2025,June,6,21,-0.5518189760342618
2023-06-22,310495,06-22,2023,June,6,22,-0.665120853976871
2024-06-22,399514,06-22,2024,June,6,22,-0.256767917216543
2025-06-22,273392,06-22,2025,June,6,22,-0.02986485746151466
2023-06-23,271064,06-23,2023,June,6,23,-0.8148604182546029
2024-06-23,432678,06-23,2024,June,6,23,-0.16318611311750036
2025-06-23,251956,06-23,2025,June,6,23,-0.14396563847830463
2023-06-24,219068,06-24,2023,June,6,24,-1.012315678942512
2024-06-24,504276,06-24,2024,June,6,24,0.03884832210995277
2025-06-24,257154,06-24,2025,June,6,24,-0.11629742333904011
2023-06-25,231714,06-25,2023,June,6,25,-0.9642923843302477
2024-06-25,467708,06-25,2024,June,6,25,-0.06433885109876125
2025-06-25,231877,06-25,2025,June,6,25,-0.2508433013835167
2023-06-26,267032,06-26,2023,June,6,26,-0.8301719732029383
2024-06-26,495878,06-26,2024,June,6,26,0.015150939682508545
2025-06-26,198872,06-26,2025,June,6,26,-0.42652422494477593
2023-06-27,270709,06-27,2023,June,6,27,-0.8162085338316513
2024-06-27,497626,06-27,2024,June,6,27,0.020083426522610057
2025-06-27,180240,06-27,2025,June,6,27,-0.5256997125313048
2023-06-28,263662,06-28,2023,June,6,28,-0.8429695774132286
2024-06-28,890072,06-28,2024,June,6,28,1.127483157901602
2025-06-28,168215,06-28,2025,June,6,28,-0.5897070782584413
2023-06-29,284568,06-29,2023,June,6,29,-0.763578861205416
2024-06-29,530506,06-29,2024,June,6,29,0.11286384259957671
2025-06-29,186155,06-29,2025,June,6,29,-0.4942150083087673
2023-06-30,247801,06-30,2023,June,6,30,-0.9032018623922834
2024-06-30,467728,06-30,2024,June,6,30,-0.06428241532255871
2025-06-30,205768,06-30,2025,June,6,30,-0.38981779716478976
2023-07-01,199013,07-01,2023,July,7,1,-1.0884747152740764
2024-07-01,521124,07-01,2024,July,7,1,0.0863898199829678
2025-07-01,195175,07-01,2025,July,7,1,-0.44620283044109393
2023-07-02,225318,07-02,2023,July,7,2,-0.9885812497691251
2024-07-02,527714,07-02,2024,July,7,2,0.10498540824170291
2025-07-02,194700,07-02,2025,July,7,2,-0.44873118792303907
2023-07-03,237358,07-03,2023,July,7,3,-0.9428592454095123
2024-07-03,531728,07-03,2024,July,7,3,0.11631206852555157
2025-07-03,173759,07-03,2025,July,7,3,-0.5601971543007493
2023-07-04,249809,07-04,2023,July,7,4,-0.8955764649874576
2024-07-04,525598,07-04,2024,July,7,4,0.09901450311947475
2025-07-04,186093,07-04,2025,July,7,4,-0.4945450254958843
2023-07-05,269250,07-05,2023,July,7,5,-0.8217490989778867
2024-07-05,563590,07-05,2024,July,7,5,0.20621990359380923
2025-07-05,172359,07-05,2025,July,7,5,-0.5676491553001666
2023-07-06,282290,07-06,2023,July,7,6,-0.772229585950532
2024-07-06,442056,07-06,2024,July,7,6,-0.13672337765613196
2025-07-06,176953,07-06,2025,July,7,6,-0.5431959463063648
2023-07-07,238403,07-07,2023,July,7,7,-0.938890848851722
2024-07-07,454674,07-07,2024,July,7,7,-0.10111804644995295
2025-07-07,184888,07-07,2025,July,7,7,-0.5009590692132398
2023-07-08,203399,07-08,2023,July,7,8,-1.0718188422573605
2024-07-08,506178,07-08,2024,July,7,8,0.04421536442681379
2025-07-08,182171,07-08,2025,July,7,8,-0.5154212740099657
2023-07-09,225050,07-09,2023,July,7,9,-0.9895989820920799
2024-07-09,497796,07-09,2024,July,7,9,0.0205631306203316
2025-07-09,191012,07-09,2025,July,7,9,-0.4683618876986465
2023-07-10,263113,07-10,2023,July,7,10,-0.845054409671819
2024-07-10,468804,07-10,2024,July,7,10,-0.061246170562862357
2025-07-10,192830,07-10,2025,July,7,10,-0.4586849321151177
2023-07-11,266522,07-11,2023,July,7,11,-0.8321087026234868
2024-07-11,473066,07-11,2024,July,7,11,-0.04921970665410227
2025-07-11,170095,07-11,2025,July,7,11,-0.5797001054877954
2023-07-12,555994,07-12,2023,July,7,12,0.2671637264451041
2024-07-12,240397,07-12,2024,July,7,12,-0.7057624873174768
2025-07-12,165897,07-12,2025,July,7,12,-0.6020454627703334
2023-07-13,541778,07-13,2023,July,7,13,0.21317834322448487
2024-07-13,285192,07-13,2024,July,7,13,-0.5793604575678503
2025-07-13,186185,07-13,2025,July,7,13,-0.4940553225730655
2023-07-14,507364,07-14,2023,July,7,14,0.08249087993281423
2024-07-14,1238865,07-14,2024,July,7,14,2.1117033423521323
2025-07-14,188621,07-14,2025,July,7,14,-0.48108884083407966
2023-07-15,458796,07-15,2023,July,7,15,-0.10194652104207563
2024-07-15,927259,07-15,2024,July,7,15,1.2324170183837846
2025-07-15,183001,07-15,2025,July,7,15,-0.5110033019888828
2023-07-16,483710,07-16,2023,July,7,16,-0.0073353900939532885
2024-07-16,818594,07-16,2024,July,7,16,0.9257873373313641
2025-07-16,171550,07-16,2025,July,7,16,-0.5719553473062583
2023-07-17,1054368,07-17,2023,July,7,17,2.1597433112223188
2024-07-17,483163,07-17,2024,July,7,17,-0.02072810503825274
2025-07-17,176460,07-17,2025,July,7,17,-0.5458201152297311
2023-07-18,600830,07-18,2023,July,7,18,0.4374288250719811
2024-07-18,553259,07-18,2024,July,7,18,0.17706800339639003
2025-07-18,192247,07-18,2025,July,7,18,-0.4617881582455892
2023-07-19,526588,07-19,2023,July,7,19,0.15549418656148503
2024-07-19,648820,07-19,2024,July,7,19,0.4467209638809098
2025-07-19,169494,07-19,2025,July,7,19,-0.582899143059688
2023-07-20,509588,07-20,2023,July,7,20,0.09093653920987228
2024-07-20,342378,07-20,2024,July,7,20,-0.41799364267194344
2025-07-20,154007,07-20,2025,July,7,20,-0.6653342426868118
2023-07-21,484914,07-21,2023,July,7,21,-0.00276318965799201
2024-07-21,482463,07-21,2024,July,7,21,-0.022703357205341446
2025-07-21,183471,07-21,2025,July,7,21,-0.5085015587962213
2023-07-22,433050,07-22,2023,July,7,22,-0.19971717920175927
2024-07-22,580544,07-22,2024,July,7,22,0.2540605110806977
2025-07-22,162853,07-22,2025,July,7,22,-0.618248242086209
2023-07-23,509260,07-23,2023,July,7,23,0.08969095636685293
2024-07-23,417182,07-23,2024,July,7,23,-0.20691255251922405
2025-07-23,187660,07-23,2025,July,7,23,-0.48620410723439383
2023-07-24,613122,07-24,2023,July,7,24,0.48410780161586486
2024-07-24,342356,07-24,2024,July,7,24,-0.41805572202576624
2025-07-24,196948,07-24,2025,July,7,24,-0.4367654034611178
2023-07-25,705636,07-25,2023,July,7,25,0.8354305185033414
2024-07-25,321587,07-25,2024,July,7,25,-0.4766614538232882
2025-07-25,189294,07-25,2025,July,7,25,-0.47750655749650267
2023-07-26,689136,07-26,2023,July,7,26,0.7727716254855996
2024-07-26,268719,07-26,2024,July,7,26,-0.6258437846370678
2025-07-26,173342,07-26,2025,July,7,26,-0.5624167860270044
2023-07-27,616570,07-27,2023,July,7,27,0.497201611502239
2024-07-27,240173,07-27,2024,July,7,27,-0.7063945680109452
2025-07-27,179593,07-27,2025,July,7,27,-0.5291436015646068
2023-07-28,540864,07-28,2023,July,7,28,0.20970742030216877
2024-07-28,245940,07-28,2024,July,7,28,-0.6901213119429443
2025-07-28,197508,07-28,2025,July,7,28,-0.4337846030613509
2023-07-29,476536,07-29,2023,July,7,29,-0.03457871727633387
2024-07-29,287898,07-29,2024,July,7,29,-0.5717246970476474
2025-07-29,202623,07-29,2025,July,7,29,-0.4065581851241947
2023-07-30,518904,07-30,2023,July,7,30,0.12631412995855607
2024-07-30,291738,07-30,2024,July,7,30,-0.5608890280167608
2025-07-30,202438,07-30,2025,July,7,30,-0.40754291382768915
2023-07-31,580894,07-31,2023,July,7,31,0.36172169227187806
2024-07-31,272891,07-31,2024,July,7,31,-0.614071281721219
2025-07-31,188963,07-31,2025,July,7,31,-0.47926842344707915
2023-08-01,570364,08-01,2023,August,8,1,0.32173392600055556
2024-08-01,261874,08-01,2024,August,8,1,-0.6451589290423851
2025-08-01,180992,08-01,2025,August,8,1,-0.5216969234230464
2023-08-02,602896,08-02,2023,August,8,2,0.4452744779795359
2024-08-02,214399,08-02,2024,August,8,2,-0.7791233528031514
2025-08-02,162230,08-02,2025,August,8,2,-0.6215643825309496
2023-08-03,593080,08-03,2023,August,8,3,0.40799813289698117
2024-08-03,187654,08-03,2024,August,8,3,-0.8545920945299906
2025-08-03,167473,08-03,2025,August,8,3,-0.5936566387881324
2023-08-04,562624,08-04,2023,August,8,4,0.2923412089122331
2024-08-04,206367,08-04,2024,August,8,4,-0.8017879605260892
2025-08-04,174396,08-04,2025,August,8,4,-0.5568064938460145
2023-08-05,500078,08-05,2023,August,8,5,0.05482223177964656
2024-08-05,225290,08-05,2024,August,8,5,-0.7483912508720613
2025-08-05,182786,08-05,2025,August,8,5,-0.512147716428079
2023-08-06,448800,08-06,2023,August,8,6,-0.13990641768482392
2024-08-06,231925,08-06,2024,August,8,6,-0.7296686821168704
2025-08-06,179752,08-06,2025,August,8,6,-0.5282972671653873
2023-08-07,509712,08-07,2023,August,8,7,0.09140743028467227
2024-08-07,243967,08-07,2024,August,8,7,-0.6956887012653244
2025-08-07,177455,08-07,2025,August,8,7,-0.5405238716622881
2023-08-08,533834,08-08,2023,August,8,8,0.18301093436794302
2024-08-08,226558,08-08,2024,August,8,8,-0.7448132226608205
2025-08-08,165682,08-08,2025,August,8,8,-0.6031898772095297
2023-08-09,536282,08-09,2023,August,8,9,0.19230723558657525
2024-08-09,200601,08-09,2024,August,8,9,-0.8180583948052799
2025-08-09,156369,08-09,2025,August,8,9,-0.6527616524292238
2023-08-10,531674,08-10,2023,August,8,10,0.17480831564562047
2024-08-10,172593,08-10,2024,August,8,10,-0.8970910557993091
2025-08-10,169872,08-10,2025,August,8,10,-0.5808871027898455
2023-08-11,453568,08-11,2023,August,8,11,-0.12179989635703042
2024-08-11,197379,08-11,2024,August,8,11,-0.8271501983515082
2025-08-11,194085,08-11,2025,August,8,11,-0.45200474550492586
2023-08-12,444668,08-12,2023,August,8,12,-0.15559772349993356
2024-08-12,230154,08-12,2024,August,8,12,-0.7346660700996048
2025-08-12,185919,08-12,2025,August,8,12,-0.49547120276295475
2023-08-13,515236,08-13,2023,August,8,13,0.11238486816527868
2024-08-13,247210,08-13,2024,August,8,13,-0.6865376401540835
2025-08-13,179422,08-13,2025,August,8,13,-0.530053810258107
2023-08-14,525170,08-14,2023,August,8,14,0.15010931927062698
2024-08-14,221103,08-14,2024,August,8,14,-0.7602060806200618
2025-08-14,176852,08-14,2025,August,8,14,-0.5437335549498942
2023-08-15,634732,08-15,2023,August,8,15,0.5661719639257679
2024-08-15,209011,08-15,2024,August,8,15,-0.7943271509121141
2025-08-15,213526,08-15,2025,August,8,15,-0.3485230659123053
2023-08-16,603824,08-16,2023,August,8,16,0.44879856602320045
2024-08-16,195112,08-16,2024,August,8,16,-0.8335471935840655
2025-08-16,207993,08-16,2025,August,8,16,-0.37797443843357326
2023-08-17,600394,08-17,2023,August,8,17,0.4357731112928456
2024-08-17,171532,08-17,2024,August,8,17,-0.9000849737268536
2025-08-17,192425,08-17,2025,August,8,17,-0.4608406895470919
2023-08-18,543248,08-18,2023,August,8,18,0.21876068096606552
2024-08-18,189250,08-18,2024,August,8,18,-0.8500885195890283
2025-08-18,252708,08-18,2025,August,8,18,-0.13996284937004627
2023-08-19,486960,08-19,2023,August,8,19,0.005006513076207971
2024-08-19,211043,08-19,2024,August,8,19,-0.7885932760499367
2025-08-19,203286,08-19,2025,August,8,19,-0.403029130365185
2023-08-20,557760,08-20,2023,August,8,20,0.27387012675233635
2024-08-20,251054,08-20,2024,August,8,20,-0.6756906839679563
2025-08-20,176575,08-20,2025,August,8,20,-0.5452079865762075
2023-08-21,590294,08-21,2023,August,8,21,0.3974182737486522
2024-08-21,261246,08-21,2024,August,8,21,-0.6469310124151447
2025-08-21,178394,08-21,2025,August,8,21,-0.5355257081348219
2023-08-22,609910,08-22,2023,August,8,22,0.4719102037750778
2024-08-22,285406,08-22,2024,August,8,22,-0.5787565947624831
2025-08-22,179184,08-22,2025,August,8,22,-0.5313206504280079
2023-08-23,615204,08-23,2023,August,8,23,0.49201421466210354
2024-08-23,233738,08-23,2024,August,8,23,-0.7245527790041106
2025-08-23,151094,08-23,2025,August,8,23,-0.6808397276234562
2023-08-24,725228,08-24,2023,August,8,24,0.9098313083217412
2024-08-24,196683,08-24,2024,August,8,24,-0.8291141633633564
2025-08-24,161393,08-24,2025,August,8,24,-0.6260196145570297
2023-08-25,1076690,08-25,2023,August,8,25,2.244511299703654
2024-08-25,191727,08-25,2024,August,8,25,-0.8430989487063444
2025-08-25,186753,08-25,2025,August,8,25,-0.4910319393104448
2023-08-26,599456,08-26,2023,August,8,26,0.4322110481625037
2024-08-26,231780,08-26,2024,August,8,26,-0.7300778414943387
2025-08-26,179720,08-26,2025,August,8,26,-0.5284675986168025
2023-08-27,632166,08-27,2023,August,8,27,0.5564275566843421
2024-08-27,250415,08-27,2024,August,8,27,-0.6774938070176273
2025-08-27,176347,08-27,2025,August,8,27,-0.5464215981675411
2023-08-28,664150,08-28,2023,August,8,28,0.6778870739133999
2024-08-28,245471,08-28,2024,August,8,28,-0.6914447308948938
2025-08-28,170442,08-28,2025,August,8,28,-0.5778530738115113
2023-08-29,661072,08-29,2023,August,8,29,0.6661983422340902
2024-08-29,240403,08-29,2024,August,8,29,-0.705745556584616
2025-08-29,162879,08-29,2025,August,8,29,-0.6181098477819341
2023-08-30,662126,08-30,2023,August,8,30,0.6702009163698902
2024-08-30,251098,08-30,2024,August,8,30,-0.6755665252603108
2025-08-30,374858,08-30,2025,August,8,30,0.5102242378290998
2023-08-31,668186,08-31,2023,August,8,31,0.6932138188964063
2024-08-31,186948,08-31,2024,August,8,31,-0.85658427742994
2025-08-31,307396,08-31,2025,August,8,31,0.1511336010986144
2023-09-01,547200,09-01,2023,September,9,1,0.2337684352209816
2024-09-01,198491,09-01,2024,September,9,1,-0.8240123691946473
2025-09-01,267903,09-01,2025,September,9,1,-0.059082024237086604
2023-09-02,432292,09-02,2023,September,9,2,-0.20259569077190764
2024-09-02,220875,09-02,2024,September,9,2,-0.7608494484687707
2025-09-02,319219,09-02,2025,September,9,2,0.2140657495386922
2023-09-03,486354,09-03,2023,September,9,3,0.002705222823556364
2024-09-03,248933,09-03,2024,September,9,3,-0.6816756980342351
2025-09-03,239842,09-03,2025,September,9,3,-0.20844673855468987
2023-09-04,566796,09-04,2023,September,9,4,0.30818441507405236
2024-09-04,233448,09-04,2024,September,9,4,-0.7253710977590474
2025-09-04,199668,09-04,2025,September,9,4,-0.42228723009082164
2023-09-05,600204,09-05,2023,September,9,5,0.43505158464597465
2024-09-05,236342,09-05,2024,September,9,5,-0.7172048409425407
2025-09-05,203712,09-05,2025,September,9,5,-0.4007615929182195
2023-09-06,610918,09-06,2023,September,9,6,0.47573809251216165
2024-09-06,209328,09-06,2024,September,9,6,-0.793432643859304
2025-09-06,166637,09-06,2025,September,9,6,-0.5981065479563558
2023-09-07,797396,09-07,2023,September,9,7,1.1838899138553405
2024-09-07,168083,09-07,2024,September,9,7,-0.9098173233329807
2025-09-07,173084,09-07,2025,September,9,7,-0.5637900833540398
2023-09-08,626258,09-08,2023,September,9,8,0.5339918754753228
2024-09-08,199818,09-08,2024,September,9,8,-0.8202678554436091
2025-09-08,189863,09-08,2025,September,9,8,-0.4744778513760253
2023-09-09,472432,09-09,2023,September,9,9,-0.050163692848746735
2024-09-09,259290,09-09,2024,September,9,9,-0.6524504313277526
2025-09-09,236018,09-09,2025,September,9,9,-0.22880134699881213
2023-09-10,545146,09-10,2023,September,9,10,0.22596835241743968
2024-09-10,277428,09-10,2024,September,9,10,-0.6012688258896741
2025-09-10,241589,09-10,2025,September,9,10,-0.1991477058789886
2023-09-11,638110,09-11,2023,September,9,11,0.5789999482054001
2024-09-11,567465,09-11,2024,September,9,11,0.21715433523305028
2025-09-11,234651,09-11,2025,September,9,11,-0.2360776936889573
2023-09-12,646350,09-12,2023,September,9,12,0.6102914196275936
2024-09-12,321502,09-12,2024,September,9,12,-0.47690130587214896
2025-09-12,202662,09-12,2025,September,9,12,-0.40635059366778237
2023-09-13,639836,09-13,2023,September,9,13,0.5855544481659227
2024-09-13,262083,09-13,2024,September,9,13,-0.6445691751810687
2025-09-13,159669,09-13,2025,September,9,13,-0.6351962215020263
2023-09-14,631136,09-14,2023,September,9,14,0.5525161227565679
2024-09-14,208471,09-14,2024,September,9,14,-0.7958509168695825
2025-09-14,152410,09-14,2025,September,9,14,-0.6738348466840042
2023-09-15,556770,09-15,2023,September,9,15,0.27011059317127184
2024-09-15,240521,09-15,2024,September,9,15,-0.7054125855050211
2025-09-15,178612,09-15,2025,September,9,15,-0.5343653251220555
2023-09-16,436726,09-16,2023,September,9,16,-0.18575753733913994
2024-09-16,345164,09-16,2024,September,9,16,-0.4101321390469304
2025-09-16,283463,09-16,2025,September,9,16,0.02374164401357826
2023-09-17,473590,09-17,2023,September,9,17,-0.04576617781150158
2024-09-17,290611,09-17,2024,September,9,17,-0.5640691840057735
2025-09-17,268874,09-17,2025,September,9,17,-0.05391352925820514
2023-09-18,624902,09-18,2023,September,9,18,0.5288424537218648
2024-09-18,277917,09-18,2024,September,9,18,-0.5998889711615222
2025-09-18,263362,09-18,2025,September,9,18,-0.0832531217644818
2023-09-19,729614,09-19,2023,September,9,19,0.9264871813384573
2024-09-19,274230,09-19,2024,September,9,19,-0.6102929065044594
2025-09-19,221442,09-19,2025,September,9,19,-0.30638732311845807
2023-09-20,651026,09-20,2023,September,9,20,0.6280485701579548
2024-09-20,257824,09-20,2024,September,9,20,-0.6565871737233984
2025-09-20,186106,09-20,2025,September,9,20,-0.49447582834374687
2023-09-21,710732,09-21,2023,September,9,21,0.8547826226741543
2024-09-21,216223,09-21,2024,September,9,21,-0.7739764100134803
2025-09-21,204650,09-21,2025,September,9,21,-0.39576875224861
2023-09-22,542860,09-22,2023,September,9,22,0.21728724760298165
2024-09-22,241961,09-22,2024,September,9,22,-0.7013492096184386
2025-09-22,218716,09-22,2025,September,9,22,-0.3208974336358946
2023-09-23,411460,09-23,2023,September,9,23,-0.28170539133830746
2024-09-23,279547,09-23,2024,September,9,23,-0.5952894554010156
2025-09-23,238144,09-23,2025,September,9,23,-0.21748495119541153
2023-09-24,458416,09-24,2023,September,9,24,-0.10338957433581757
2024-09-24,279860,09-24,2024,September,9,24,-0.594406235503446
2025-09-24,240918,09-24,2025,September,9,24,-0.2027193435008521
2023-09-25,598412,09-25,2023,September,9,25,0.4282464491133811
2024-09-25,274505,09-25,2024,September,9,25,-0.6095169145816746
2025-09-25,229208,09-25,2025,September,9,25,-0.2650500090031198
2023-09-26,625172,09-26,2023,September,9,26,0.529867781062155
2024-09-26,284546,09-26,2024,September,9,26,-0.5811833331391921
2025-09-26,202906,09-26,2025,September,9,26,-0.4050518163507411
2023-09-27,574286,09-27,2023,September,9,27,0.3366277549954394
2024-09-27,266300,09-27,2024,September,9,27,-0.6326696917687643
2025-09-27,163370,09-27,2025,September,9,27,-0.6154963245742814
2023-09-28,557978,09-28,2023,September,9,28,0.27469798364190406
2024-09-28,194583,09-28,2024,September,9,28,-0.8350399198646226
2025-09-28,173999,09-28,2025,September,9,28,-0.5589196684151351
2023-09-29,516682,09-29,2023,September,9,29,0.11787606569883351
2024-09-29,215120,09-29,2024,September,9,29,-0.77708884307105
2025-09-29,196965,09-29,2025,September,9,29,-0.43667491487755344
2023-09-30,377068,09-30,2023,September,9,30,-0.4123093094392878
2024-09-30,280271,09-30,2024,September,9,30,-0.5932464803024838
2025-09-30,203045,09-30,2025,September,9,30,-0.40431193910865615
2023-10-01,417428,10-01,2023,October,10,1,-0.25904185960922366
2024-10-01,501908,10-01,2024,October,10,1,0.03216632620757268
2025-10-01,233390,10-01,2025,October,10,1,-0.24278981744628947
2023-10-02,568424,10-02,2023,October,10,2,0.31436675918513624
2024-10-02,484017,10-02,2024,October,10,2,-0.01831829739440452
2025-10-02,319426,10-02,2025,October,10,2,0.2151675811150346
2023-10-03,587428,10-03,2023,October,10,3,0.3865346139069038
2024-10-03,271576,10-03,2024,October,10,3,-0.6177819340065357
2025-10-03,246009,10-03,2025,October,10,3,-0.17562067415225732
2023-10-04,615728,10-04,2023,October,10,4,0.49400410920400034
2024-10-04,224817,10-04,2024,October,10,4,-0.7497259569792512
2025-10-04,235098,10-04,2025,October,10,4,-0.23369837622700054
2023-10-05,595766,10-05,2023,October,10,5,0.418198241178536
2024-10-05,227218,10-05,2024,October,10,5,-0.7429508420461369
2025-10-05,321481,10-05,2025,October,10,5,0.22610605401060763
2023-10-06,494074,10-06,2023,October,10,6,0.032021989738524034
2024-10-06,202601,10-06,2024,October,10,6,-0.8124148171850264
2025-10-06,370075,10-06,2025,October,10,6,0.4847650087003768
2023-10-07,375632,10-07,2023,October,10,7,-0.4177625318861652
2024-10-07,235582,10-07,2024,October,10,7,-0.719349400438237
2023-10-08,417382,10-08,2023,October,10,8,-0.2592165450079398
2024-10-08,343433,10-08,2024,October,10,8,-0.41501665547725974
2023-10-09,545844,10-09,2023,October,10,9,0.22861901346752356
2024-10-09,377324,10-09,2024,October,10,9,-0.319383410913255
2023-10-10,586550,10-10,2023,October,10,10,0.3832004012966264
2024-10-10,361962,10-10,2024,October,10,10,-0.3627317306144217
2023-10-11,582978,10-11,2023,October,10,11,0.36963570033545223
2024-10-11,260270,10-11,2024,October,10,11,-0.6496850782938285
2023-10-12,564192,10-12,2023,October,10,12,0.29829570250325244
2024-10-12,207372,10-12,2024,October,10,12,-0.7989520627719119
2023-10-13,469592,10-13,2023,October,10,13,-0.0609486174651338
2024-10-13,232733,10-13,2024,October,10,13,-0.727388676758288
2023-10-14,383774,10-14,2023,October,10,14,-0.3868432163134104
2024-10-14,278953,10-14,2024,October,10,14,-0.5969655979542309
2023-10-15,436632,10-15,2023,October,10,15,-0.18611450315390768
2024-10-15,291786,10-15,2024,October,10,15,-0.5607535821538746
2023-10-16,559312,10-16,2023,October,10,16,0.2797638602046718
2024-10-16,288413,10-16,2024,October,10,16,-0.570271475810432
2023-10-17,638488,10-17,2023,October,10,17,0.5804354064818066
2024-10-17,287286,10-17,2024,October,10,17,-0.5734516317994449
2023-10-18,660222,10-18,2023,October,10,18,0.6629704598665096
2024-10-18,250928,10-18,2024,October,10,18,-0.6760462293580323
2023-10-19,602672,10-19,2023,October,10,19,0.4444238360379617
2024-10-19,210835,10-19,2024,October,10,19,-0.789180208122443
2023-10-20,530948,10-20,2023,October,10,20,0.17205132435283982
2024-10-20,245809,10-20,2024,October,10,20,-0.690490966277071
2023-10-21,452556,10-21,2023,October,10,21,-0.12564297512878525
2024-10-21,322258,10-21,2024,October,10,21,-0.4747680335316931
2023-10-22,503972,10-22,2023,October,10,22,0.06960973053183361
2024-10-22,316800,10-22,2024,October,10,22,-0.4901693568573648
2023-10-23,602646,10-23,2023,October,10,23,0.44432510081260046
2024-10-23,312053,10-23,2024,October,10,23,-0.5035643883390364
2023-10-24,613804,10-24,2023,October,10,24,0.48669770252726485
2024-10-24,293374,10-24,2024,October,10,24,-0.5562725815233934
2023-10-25,767186,10-25,2023,October,10,25,1.069167177002857
2024-10-25,269731,10-25,2024,October,10,25,-0.6229881343612195
2023-10-26,593242,10-26,2023,October,10,26,0.40861332930115535
2024-10-26,227782,10-26,2024,October,10,26,-0.7413593531572255
2023-10-27,512934,10-27,2023,October,10,27,0.10364300321213676
2024-10-27,269860,10-27,2024,October,10,27,-0.6226241236047132
2023-10-28,415394,10-28,2023,October,10,28,-0.2667659922394107
2024-10-28,332531,10-28,2024,October,10,28,-0.44577979708526133
2023-10-29,548544,10-29,2023,October,10,29,0.23887228687042675
2024-10-29,327948,10-29,2024,October,10,29,-0.4587120552020721
2023-10-30,635048,10-30,2023,October,10,30,0.5673719766647743
2024-10-30,310568,10-30,2024,October,10,30,-0.5077547447220745
2023-10-31,547170,10-31,2023,October,10,31,0.23365450996094936
2024-10-31,275073,10-31,2024,October,10,31,-0.6079141385375225
2023-11-01,553992,11-01,2023,November,11,1,0.2595611140922848
2024-11-01,269701,11-01,2024,November,11,1,-0.6230727880255233
